source_cid	source_address	target_cid	target_address	source_name	target_name	canonical_name	size	body_sha256	status	match_method
LF9D012H	0x1AEBDC	LF9G003T	0x1C406C	FUN_001aebdc	FUN_001c406c	FUN_001aebdc	74	0b7e76ea56c5ae9315a43ce46da34c011bc71f8980c630b0f77df373b1419f37	source_unnamed	unique_full_body_sha256
LF9D012H	0x74C96	LF9G003T	0x814CA	FUN_00074c96	FUN_000814ca	FUN_00074c96	8	0b9e62291274de97f34d9125065e19d646e8050156b312e8d24f7c756f550cc5	source_unnamed	unique_full_body_sha256
LF9D012H	0x866E8	LF9G003T	0x92F34	FUN_000866e8	FUN_00092f34	FUN_000866e8	24	0ba79bbf3005479ea1255709d8fcf1199427a9cf8d6c6507d9035a5ca65d1438	source_unnamed	unique_full_body_sha256
LF9D012H	0x1D7BF4	LF9G003T	0x1EDD14	thunk_FUN_001d9882	thunk_FUN_001ef9a2	thunk_FUN_001d9882	6	0c566dc5ea4576d7af8efd954b9774a1d33297fac518bf0f02e66b8390272f92	source_unnamed	unique_full_body_sha256
LF9D012H	0x1ABDB4	LF9G003T	0x1C10BC	FUN_001abdb4	FUN_001c10bc	FUN_001abdb4	106	0c5bf70f41fddda91c3eca7afad0ade5e6e10db6cdbb055e893e80e9d7fda98f	source_unnamed	unique_full_body_sha256
LF9D012H	0x27CF5A	LF9G003T	0x27D12E	FUN_0027cf5a	FUN_0027d12e	FUN_0027cf5a	36	0c825379274e2af95c5512df65cf3315e05d599db0762a44e3636d2ddfd78f37	source_unnamed	unique_full_body_sha256
LF9D012H	0xD5BE0	LF9G003T	0xE3654	FUN_000d5be0	FUN_000e3654	FUN_000d5be0	70	0c8479466ea683188fe1dd3ee02450ef5a1180a125364e5c8f3a57beee94f070	source_unnamed	unique_full_body_sha256
LF9D012H	0xE3B00	LF9G003T	0xF156C	FUN_000e3b00	FUN_000f156c	FUN_000e3b00	26	0c8a8623c20c30f7b5ef752e30ccba27cc3941b119013f5b266275059bbf1d4f	source_unnamed	unique_full_body_sha256
LF9D012H	0x198F2C	LF9G003T	0x1ACF90	FUN_00198f2c	FUN_001acf90	FUN_00198f2c	68	0cd1d3291e974877a7209af88449c012d2017a17b4a37a2ec968570e5edc1f2a	source_unnamed	unique_full_body_sha256
LF9D012H	0xCAE14	LF9G003T	0xD8888	FUN_000cae14	FUN_000d8888	FUN_000cae14	222	0d1d2bc8d687d88311c83ef1d550989faf509d3909427c59bf927797d064b4e7	source_unnamed	unique_full_body_sha256
